workorder num,workorder url,actual code,exsisting code,after update code,update status,tax rate difference,due amount
12810,https://login.fieldedge.com/#/DispatchSummary/c8c49f22-7df9-4430-a1d2-4e1e33be55e6/c06dfcdc-c888-4a0c-9375-cf4dce7a6096,4100,*2712 - Roy - 8.2% Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,-0.10%,-$1.88
12909,https://login.fieldedge.com/#/DispatchSummary/93f084dd-1fd5-4ea4-a083-7df43a67493c/fbd64359-7496-4e31-8093-6f4c9d4fe360,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12905,https://login.fieldedge.com/#/DispatchSummary/f80fdd59-c6a1-4a3c-b993-70dd08a62201/c07d1a85-d24a-4541-845c-afe6df241b87,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12863,https://login.fieldedge.com/#/DispatchSummary/fe59970f-4581-4c21-b26f-249b4d1cc031/e353719b-fd71-42e9-a93a-e50709e8d7c5,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12867,https://login.fieldedge.com/#/DispatchSummary/7063b08f-66b8-4e1e-af13-9b37e19b7128/06249385-201b-4a3c-a0d7-ac3ad91e4643,1702,*AUBURN - 1702 - 10.3.% Tax Code992-inactive,*AUBURN - 1702 - 10.3.% Tax Code992-inactive,skipped,+0.10%,$0.00
12914,https://login.fieldedge.com/#/DispatchSummary/7415c8a7-b7e7-4467-9996-0709d62f2cbe/bfd791d9-6905-4e4c-9838-5e6273a68206,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12927,https://login.fieldedge.com/#/DispatchSummary/b8d7d620-6d56-43c2-be22-546078f01e97/fa71c423-573d-470a-ab85-20c78fe7f751,2727,*2721 - Lakewood - 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,new update,0.00%,$0.00
12913,https://login.fieldedge.com/#/DispatchSummary/4317659a-802c-4b7a-a385-814852badde3/f22f1ade-7208-48ac-970f-6f866a1f93ec,4100,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,retry,-2.00%,$0.00
12882,https://login.fieldedge.com/#/DispatchSummary/88f27597-c9ad-4d1c-83fb-6163b31debf4/b34a995f-e359-4f33-af30-27f5f79c2968,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12950,https://login.fieldedge.com/#/DispatchSummary/e2797668-583f-4def-828e-b6fb83c4dc71/5a06b7e6-0321-4a48-9922-94792f26f38a,2727,PIERCE - 2727 Tax Code844-inactive,PIERCE - 2727 Tax Code844-inactive,skipped,+10.10%,$0.00
12951,https://login.fieldedge.com/#/DispatchSummary/538ec088-25ef-499a-939f-fad94a67b5e2/2abf9ec6-8cc6-4434-84ba-34921fb6b45c,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12915,https://login.fieldedge.com/#/DispatchSummary/06996913-4da1-4703-be24-60bb2a0dcd25/41d1ba23-0b57-45f9-a3a1-200e3f31f940,2709,*NON TAX - RESALE Tax Code,*2709 - Milton - 10.1% Tax Code,new update,+10.10%,$50.40
12964,https://login.fieldedge.com/#/DispatchSummary/71eb63fc-aea0-4493-9fce-eb5c34954040/9bc0c7f6-2f93-48c1-90fd-f786bc560dc3,2721,PIERCE - 2700 Tax Code842-inactive,*2721 - Lakewood - 10.1% Tax Code,new update,+10.10%,$7.63
12968,https://login.fieldedge.com/#/DispatchSummary/e21e0dc6-a23b-41c1-a8bc-fb8b915d537b/cdfeae8e-67b8-4182-8dbb-75a2cad84296,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12974,https://login.fieldedge.com/#/DispatchSummary/9d33250e-a32e-4217-b8f0-9dfeb7333f23/baee6dcd-429f-4891-aae4-488b4caa8646,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12980,https://login.fieldedge.com/#/DispatchSummary/09ece89e-1ba4-4407-9ef5-fab9ed5c824e/51203737-0e88-494f-bcbc-bdbb3cdd34f1,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12943,https://login.fieldedge.com/#/DispatchSummary/16264617-d092-495b-9f5d-f89700fd9565/a4bf7c3f-57b1-4e87-b6b0-f35bbc82e527,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12906,https://login.fieldedge.com/#/DispatchSummary/f99744dc-8bc8-4fed-a844-8f19c2029c84/fb288af7-c754-486e-b419-4396fb123018,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12924,https://login.fieldedge.com/#/DispatchSummary/7e5de8e4-b9de-4814-9431-369792f255e1/4d72a081-2e4c-473a-99c0-4d1d7d6cfb54,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12976,https://login.fieldedge.com/#/DispatchSummary/8da25850-57bb-4950-8542-2a65061adcba/a804dc09-6d0f-44cb-82a8-b786c33b8064,2727,*2700-Pierce- 9.5% Tax Code,*2727 - Pierce- 10.1% Tax Code,new update,+0.60%,$7.28
12990,https://login.fieldedge.com/#/DispatchSummary/85486d9a-3859-4b19-a590-07217a406aec/cb82cf6e-adc6-4086-8068-1b04d654765f,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12916,https://login.fieldedge.com/#/DispatchSummary/a9852c04-10b9-43ce-b7ff-a38ed27202fd/fa5339df-f3e4-443e-b977-577bf08ced6e,2709,*NON TAX - RESALE Tax Code,*2709 - Milton - 10.1% Tax Code,new update,+10.10%,$50.40
12982,https://login.fieldedge.com/#/DispatchSummary/cb83bb00-2b9e-4230-ad0c-e79a1dc08752/f89f629e-f330-4e06-bb64-cf704c1a6db9,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13005,https://login.fieldedge.com/#/DispatchSummary/69c1d674-e92d-4595-bd17-f400d2cb3a30/e9d62fcb-db95-4cd6-9c8d-3dd5e9a990dd,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
12997,https://login.fieldedge.com/#/DispatchSummary/69cbcf5f-34d5-42f6-9c0f-0c0fe40e92ae/3fce65ef-e811-421f-9605-eb7f82017de4,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
12991,https://login.fieldedge.com/#/DispatchSummary/b1857042-9b4c-494d-86ab-b219b366bc4f/e8738358-673c-4600-a17b-085139e983d6,2789,*2789 - Pierce - 8.1% Tax Code,*2789 - Pierce - 8.1% Tax Code,skipped,0.00%,$0.00
13006,https://login.fieldedge.com/#/DispatchSummary/c38b3273-c353-4f7b-b22f-675f60c84608/9f75e3d4-c270-46cb-b730-74dadb1c6caa,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13007,https://login.fieldedge.com/#/DispatchSummary/a5e48a2c-e34a-46bb-bee8-3e441140190f/574fecb5-efda-4d51-85be-da4740af7158,2711,*PUYALLUP - 2711 -10.1.% Tax Code979-inactive,*PUYALLUP - 2711 -10.1.% Tax Code979-inactive,skipped,+0.10%,$0.00
13014,https://login.fieldedge.com/#/DispatchSummary/23dda3e7-d202-4249-b8c4-5e7f068cce93/285490b2-2ab6-44cd-b0f4-eefaf5485450,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,not edidtable,0.00%,$731.06
13016,https://login.fieldedge.com/#/DispatchSummary/1aefaea5-bc06-4a2a-89b2-20da61d65c45/5437478b-d6c0-4dca-be88-69dc7fa58005,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13004,https://login.fieldedge.com/#/DispatchSummary/03a8c573-79a6-439b-ab48-6c324fe7de10/5e1258c7-5bc7-4f97-acbd-a09499daaebe,2720,PIERCE - 2700 Tax Code842-inactive,*2720 - Edgewood - 10.1% Tax Code,new update,+10.10%,$3.98
12994,https://login.fieldedge.com/#/DispatchSummary/5fc7313d-7662-4349-affb-9568172754b9/f6de3fa1-c2a5-405c-b785-d4290bacd459,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
13021,https://login.fieldedge.com/#/DispatchSummary/230ce82e-062d-4a9f-a506-d59505fd2a88/4ebebe51-202c-411e-9021-2c8cab50496b,2700,*2727 - Pierce- 10.1% Tax Code,*2700-Pierce- 9.5% Tax Code,new update,-0.60%,-$3.98
13023,https://login.fieldedge.com/#/DispatchSummary/6f5e8979-48d2-4ebe-930a-a773b27d07a7/70b6b0f0-5bc3-4791-9785-82728b62e5ed,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13037,https://login.fieldedge.com/#/DispatchSummary/bc158977-e8f8-4a03-ac2e-09f6972350d6/9612254a-1e24-4c74-85f6-7496d5e0cbdc,4100,*2700-Pierce- 9.5% Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,-1.40%,-$25.75
12917,https://login.fieldedge.com/#/DispatchSummary/a8823200-06d9-4b31-9b30-e5c63b092798/3a0231b5-f8a6-4015-b7e6-73c0d78d8b61,2709,*NON TAX - RESALE Tax Code,*2709 - Milton - 10.1% Tax Code,new update,+10.10%,$50.40
13036,https://login.fieldedge.com/#/DispatchSummary/07baed60-0308-4c89-bff4-20f3162079bf/34864c31-efac-47e0-b20f-16520b58dde2,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13031,https://login.fieldedge.com/#/DispatchSummary/5a6be4c9-c03c-42e4-9190-6a5ae909d45a/ae41387f-c88d-4053-8301-244da6cd363e,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13062,https://login.fieldedge.com/#/DispatchSummary/83a8dd0c-7157-4db1-b0cf-17db3970cd12/7234a4d9-6f22-4599-9c22-3f4599aaf780,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13028,https://login.fieldedge.com/#/DispatchSummary/ee289f69-9e5a-4fbc-abd2-003204b535d7/a6f6a82d-b5a3-42a1-949c-e038f405eff5,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
13043,https://login.fieldedge.com/#/DispatchSummary/42bad4d2-0c8b-4e13-8d4b-698e87f73b44/6f4e55cb-0c0c-4a81-a67a-ca69f84b7ba3,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13057,https://login.fieldedge.com/#/DispatchSummary/6cc29233-afc1-4c2a-aa79-d6c05afcf7a8/c3645bcc-4eeb-4007-8b8e-fd70c268f759,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,0.00%,$0.00
13077,https://login.fieldedge.com/#/DispatchSummary/bc25fb7e-ab91-4723-89a4-62179c825ab0/8570885c-6cef-45e4-9c3e-e077715ba0cb,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13058,https://login.fieldedge.com/#/DispatchSummary/c60475ea-37c1-4aad-b96b-80b97cd6d1be/be6c0541-7ce5-4a7e-8b85-901a188fa2f8,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13074,https://login.fieldedge.com/#/DispatchSummary/4786fd00-be84-42e5-b252-830e02228dfd/cf73f5bd-9221-4e08-bbb9-87a3bb3bbeae,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13042,https://login.fieldedge.com/#/DispatchSummary/348cd663-85da-47c8-b550-f700370f8ef2/39396d64-13ef-4b90-967b-fb0c80d573a3,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13067,https://login.fieldedge.com/#/DispatchSummary/c44f5f57-1cec-4445-be83-23ae6bcfe3c9/e0f2e030-c959-4f34-8ebc-4825a5a56fff,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
13088,https://login.fieldedge.com/#/DispatchSummary/7517908e-5c85-4636-83bf-f20e4c416047/1dc54c9d-5edc-459f-9a5b-b2893fe012c0,2706,*2727 - Pierce- 10.1% Tax Code,*2706 - Fife -10.1% Tax Code,new update,0.00%,$0.00
13022,https://login.fieldedge.com/#/DispatchSummary/f93e8ccd-b8e4-44ad-8fc7-bfe4e519e31f/b9216dc5-7334-4c93-b565-0b1a3e947547,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13045,https://login.fieldedge.com/#/DispatchSummary/c931f2a2-673f-4618-877f-699eea65155a/3ef87538-7b17-4b44-842b-4d45278bb614,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13096,https://login.fieldedge.com/#/DispatchSummary/15852304-dee5-46b5-8890-7130c170f290/ec58777a-83a3-42d8-83a5-163cf721ed2e,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
12873,https://login.fieldedge.com/#/DispatchSummary/0fb7fd29-b463-4e3d-8fd5-15ae125b3a2e/fe51becb-3dac-4267-8f9f-3f6151e20f95,2727,*2700-Pierce- 9.5% Tax Code,*2727 - Pierce- 10.1% Tax Code,new update,+0.60%,$7.63
13109,https://login.fieldedge.com/#/DispatchSummary/59e357fb-d957-4a43-b7d7-e90814f43e86/74eb7897-d43c-4f97-bb18-22b3148006f9,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13101,https://login.fieldedge.com/#/DispatchSummary/59eb0351-68e6-415c-b162-db6d80fb9de1/70ca64f7-2e62-45e0-8cb0-e38d2c3b8d00,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13126,https://login.fieldedge.com/#/DispatchSummary/18a0b215-27ec-41de-8143-78fe2245ee05/48ff583c-1ea1-4bf4-b2ca-64a4fae9c3d9,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13093,https://login.fieldedge.com/#/DispatchSummary/ab7c62ae-112b-4269-a547-1dba43cae197/b8f89529-8427-4c76-ba35-ff57305d552c,2700,*2727 - Pierce- 10.1% Tax Code,*2700-Pierce- 9.5% Tax Code,new update,-0.60%,-$17.04
13142,https://login.fieldedge.com/#/DispatchSummary/07f2dde9-2e48-4131-af87-fb8c835ad541/6b890dda-598e-4f80-8e79-d2e4dc56c9ed,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13111,https://login.fieldedge.com/#/DispatchSummary/350f13e8-ec5b-4ca1-9856-68f26ba1d790/4f1ebe89-5622-467c-b9c2-094e18e935ac,4100,*NON TAX - RESALE Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,+8.10%,$48.52
13054,https://login.fieldedge.com/#/DispatchSummary/bc956f81-496e-4205-b7d2-3117ae2842a3/68de9f26-152f-4430-8e95-3b5cd6ed6750,4000,*4004- BELLEVUE- 8.8% Tax Code940-inactive,*4000 - King County- 8.9% Tax Code,new update,+0.10%,$0.70
13044,https://login.fieldedge.com/#/DispatchSummary/0f9a3cb2-2a1c-441a-af95-3c6608965048/a3f5aa13-94d5-4e9a-a5cf-f21d0d42026f,4000,*KING - 4000 - 8.8.% Tax Code1013-inactive,*KING - 4000 - 8.8.% Tax Code1013-inactive,skipped,+0.10%,$0.00
13158,https://login.fieldedge.com/#/DispatchSummary/331d7745-13f2-4f39-98ce-3eb71be7a55a/1d236ed0-eced-4cf6-883b-03f57ddf1c13,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13150,https://login.fieldedge.com/#/DispatchSummary/e55423d0-93d7-4a97-a26b-ba7e077bc8bc/5f018318-2493-4fe7-addc-594912cd037f,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13135,https://login.fieldedge.com/#/DispatchSummary/2f61acd7-3230-4fdd-b84f-9722dc66f4da/895bd3ae-08a2-4d4d-8311-3780c9d20a3c,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13144,https://login.fieldedge.com/#/DispatchSummary/dc2afac9-5c2f-408c-87ff-76ad8cbeca77/d0895bc1-f910-4c1f-905e-d2a31550a1f1,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13145,https://login.fieldedge.com/#/DispatchSummary/f7ea5198-d873-468c-a55d-abde1a0f71ff/ec3745ad-16e2-4920-8ebe-1d42e40c13c3,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13146,https://login.fieldedge.com/#/DispatchSummary/2d0fa006-c633-44fb-a2d5-247532db9001/f7d5fea1-e13d-4d2d-a085-a0a792c483b2,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13134,https://login.fieldedge.com/#/DispatchSummary/fc8d4b9f-9345-47a1-a300-9df20e2e5148/9849b2c6-54dd-43f2-8f41-e91867ede66b,2720,*2720 - Edgewood - 10.1% Tax Code,*2720 - Edgewood - 10.1% Tax Code,skipped,0.00%,$0.00
13147,https://login.fieldedge.com/#/DispatchSummary/26e293b0-97ef-4001-85df-04d74adf7e2f/ff6f94f5-cf8f-40cc-a2a0-693fb9d848ee,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13155,https://login.fieldedge.com/#/DispatchSummary/53d48698-15d9-4953-bc48-b7c32c17371f/165d995c-7d06-430d-9f01-f1c25f0b3463,2700,*ORTING - 2710 -9.5.% Tax Code972-inactive,*2700-Pierce- 9.5% Tax Code,new update,0.00%,$0.00
13163,https://login.fieldedge.com/#/DispatchSummary/25880f4a-2248-45f1-9eb9-50dc5032c505/bb7ca0dd-ce5b-4336-bbe3-758599516eb9,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13191,https://login.fieldedge.com/#/DispatchSummary/d5bb4655-b0f0-4539-8188-349354d7ae1d/0698deb5-1dcd-496d-9d61-112506a9901a,2700,PIERCE - 2700 Tax Code842-inactive,PIERCE - 2700 Tax Code842-inactive,skipped,+9.50%,$0.00
13200,https://login.fieldedge.com/#/DispatchSummary/8ab66f17-942e-4439-9293-6997808f6fa6/e552fd3e-905f-4c5d-b65a-73f92404c00a,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13181,https://login.fieldedge.com/#/DispatchSummary/65276cce-ec53-4b13-94bf-bbb7a7aed3af/4211ee7a-e0da-4ffd-b8ce-2a08a1a8e805,2700,*2727 - Pierce- 10.1% Tax Code,*2700-Pierce- 9.5% Tax Code,new update,-0.60%,-$2.48
13205,https://login.fieldedge.com/#/DispatchSummary/76c0b2e4-a01d-4f3e-a324-ca2813766e89/e90a0be7-fd22-40e9-aae7-ffdddbb02d0c,2700,PIERCE - 2700 Tax Code842-inactive,PIERCE - 2700 Tax Code842-inactive,skipped,+9.50%,$0.00
13224,https://login.fieldedge.com/#/DispatchSummary/b74984cf-82f4-4c68-844f-e41d057f1040/c4ca108d-900d-4be6-9ace-3db00cd2cdc2,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13227,https://login.fieldedge.com/#/DispatchSummary/3d7fe147-0df8-498f-b322-6671764d865f/e76b7414-85de-40b4-98ec-8d3b816f0826,4100,*2700-Pierce- 9.5% Tax Code,*4100 - Pierce- 8.1% Tax Code,new update,-1.40%,-$12.09
13172,https://login.fieldedge.com/#/DispatchSummary/3b09a526-35b3-4356-af25-694382d69541/7d4468d4-562b-4714-9716-776ca7cd1d62,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13210,https://login.fieldedge.com/#/DispatchSummary/04f91b0b-f710-4b7d-a6ea-1329a9ae0add/da0273ac-e30b-441b-aa81-ea6a62b6449f,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13214,https://login.fieldedge.com/#/DispatchSummary/54111f27-885a-4477-8619-fe7bbf4a7a06/bd866c51-5ee4-4a5b-af82-22294063d10c,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13229,https://login.fieldedge.com/#/DispatchSummary/7c6bb21a-25c8-4d5d-9dfd-2b2ee6c999bf/4274befe-4c1e-4545-95a1-59cd91e76fe7,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13241,https://login.fieldedge.com/#/DispatchSummary/00174a98-90dd-4a8a-88b7-e14a2655413a/20c03708-bac3-4353-a3e3-e934216261bc,4000,*KING - 4000 - 8.8.% Tax Code1013-inactive,*KING - 4000 - 8.8.% Tax Code1013-inactive,skipped,+0.10%,$0.00
13161,https://login.fieldedge.com/#/DispatchSummary/86e34879-59f5-4276-b8b2-117310c1e3f1/40cd177b-d74c-49fc-9c12-09bc075f618e,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13239,https://login.fieldedge.com/#/DispatchSummary/e2b659b4-7ed2-4f63-9610-c37603504c6e/8816fc78-9ac4-47a0-9a27-0b9446093be8,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,0.00%,$0.00
13257,https://login.fieldedge.com/#/DispatchSummary/74bef7cb-2b7a-447a-a03b-0b308670a406/38d6a724-65f5-4636-8a78-b1d811a6b495,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,0.00%,$0.00
13246,https://login.fieldedge.com/#/DispatchSummary/357bd0e0-e85a-4423-af4e-d30369d71383/c09203d4-6dde-4806-a0ce-bad8c17be987,3406,*3406 - Tumwater - 9.7% Tax Code,*3406 - Tumwater - 9.7% Tax Code,skipped,0.00%,$0.00
13254,https://login.fieldedge.com/#/DispatchSummary/00231512-21d9-4ac3-8898-426d9d191256/f431d80d-373a-41d8-9084-1e8db14dddc6,3400,*THURSTON - 3411 - 9.7% Tax Code1034-inactive,*3400 - Thurston - 8.3% Tax Code,new update,-1.40%,-$24.62
13211,https://login.fieldedge.com/#/WorkOrder/13211,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,,
12865,https://login.fieldedge.com/#/WorkOrder/12865,2719,*2719-University Place-10.1% Tax Cod,*2719-University Place-10.1% Tax Cod,skipped,,
13264,https://login.fieldedge.com/#/WorkOrder/13264,4100,*4100 - Pierce- 8.1% Tax Code,*4100 - Pierce- 8.1% Tax Code,skipped,,
13154,https://login.fieldedge.com/#/WorkOrder/13154,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,,
13268,https://login.fieldedge.com/#/WorkOrder/13268,2727,*2727 - Pierce- 10.1% Tax Code,*2727 - Pierce- 10.1% Tax Code,skipped,,
13270,https://login.fieldedge.com/#/WorkOrder/13270,2700,*2700-Pierce- 9.5% Tax Code,*2700-Pierce- 9.5% Tax Code,skipped,,
